Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,7,"5,890",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,"49,742"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,8,"5,303",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,"49,742"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,9,"5,211",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,"49,742"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,10,"5,088",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,"49,742"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,11,"3,832",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,"49,742"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,12,"2,673",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HAPPY DAYS NORTH,2019,"49,742"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,1,701,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,2,345,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,3,515,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,4,578,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,5,627,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,6,966,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,7,"1,154",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,8,955,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,9,"1,068",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,10,"1,266",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,11,458,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,12,869,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT HUNT FARM TRAILHEAD,2019,"9,502"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,1,"1,664",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,2,"1,578",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,3,"3,609",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,4,"5,479",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,5,"6,095",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,6,"7,686",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,7,"6,144",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,8,"5,696",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,9,"4,895",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,10,"4,830",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,11,"2,507",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,12,"1,703",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT IRA TRAILHEAD,2019,"51,886"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,1,"2,065",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,2,"1,624",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,3,"2,237",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,4,"3,605",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,5,"2,932",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,6,"5,697",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,7,"5,746",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,8,"4,705",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,9,"3,595",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,10,"4,902",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,11,"2,977",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,12,"2,153",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT KENDALL LAKE,2019,"42,238"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,1,"2,263",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,2,"1,546",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,3,"2,992",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,4,"5,601",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,5,"7,540",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,6,"9,000",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,7,"5,624",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,8,"7,956",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,9,"5,504",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,10,"9,930",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,11,"5,336",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,12,"2,493",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LEDGES,2019,"65,785"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,1,708,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,2,864,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,3,"3,244",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,4,576,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,5,720,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,6,"1,309",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,7,"3,478",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,8,"5,090",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,9,"1,590",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,10,"1,046",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,11,385,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,12,"1,003",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 OVERFLOW,2019,"20,013"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,1,"1,419",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,2,"1,374",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,3,"2,149",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,4,"1,528",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,5,"1,840",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,6,"2,624",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,7,"6,278",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,8,"4,829",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,9,"4,141",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,10,"2,134",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,11,"1,766",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,12,"2,125",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 29 TRAILHEAD,2019,"32,207"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,1,"1,907",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,2,"1,680",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,3,"3,188",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,4,"4,267",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,5,"4,992",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,6,"6,462",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,7,"8,900",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,8,"7,553",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,9,"5,404",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,10,"5,391",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,11,"3,447",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,12,"2,739",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT LOCK 39 TRAILHEAD,2019,"55,930"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,1,941,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,2,883,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,3,568,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,4,"1,543",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,5,"1,130",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,6,"4,378",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,7,"1,890",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,8,"1,560",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,9,"1,483",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,10,"1,919",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,11,"1,227",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,12,881,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT OAK HILL,2019,"18,403"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,1,871,Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,"17,223"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,2,"1,158",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,"17,223"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,3,"1,608",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,"17,223"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,4,"1,596",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,"17,223"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,5,"1,871",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,"17,223"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,6,"2,323",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,"17,223"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,7,"2,385",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,"17,223"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,8,"1,879",Cuyahoga Valley NP,CUVA,National Park,Midwest ,TRAFFIC COUNT AT PINE HOLLOW EAST,2019,"17,223"
