Name,Textbox3
Capitol Reef NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2014,"5,263","4,708","14,083","20,496","33,655","26,641","24,969","28,133","30,288","27,859","10,129","6,797"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2013,"4,713","5,277","12,949","15,500","29,407","22,966","21,867","23,226","26,992","20,061","10,030","4,732"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2012,"4,932","5,074","10,154","19,072","30,573","25,713","24,640","24,771","26,572","23,362","9,350","4,686"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2011,"4,739","4,957","9,940","19,447","25,222","30,470","27,489","25,415","29,061","22,390","7,307","5,058"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2010,"4,784","5,018","10,709","18,408","30,602","28,734","26,334","24,914","31,500","21,697","7,970","5,709"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2009,"3,208","3,151","5,642","10,547","16,087","13,756","14,306","12,626","15,775","10,953","4,949","2,670"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2008,"2,411","3,028","7,592","10,142","16,006","13,742","14,399","15,758","16,498","10,349","5,536","2,906"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2007,"3,112","3,193","6,384","12,038","15,025","14,910","13,049","13,977","15,791","9,980","5,175","3,196"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2006,"3,579","3,114","5,323","12,152","14,909","12,952","12,924","12,351","14,452","11,005","4,686","2,757"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2005,"2,693","3,132","7,498","10,272","16,442","15,231","15,456","14,024","15,358","11,448","4,707","2,844"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2004,"3,120","2,811","6,950","11,949","15,095","14,138","13,728","14,883","16,663","12,002","4,376","3,504"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2003,"4,102","4,102","7,414","10,375","13,783","13,673","13,587","13,713","15,047","12,322","4,639","2,906"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2002,"3,449","3,500","9,000","10,900","13,335","12,743","14,959","9,165","14,738","7,800","5,238","3,584"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2001,"3,349","3,116","9,134","12,372","14,088","12,573","12,049","12,516","12,991","10,268","5,107","3,470"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,2000,"3,482","3,199","8,502","11,992","14,738","14,682","14,641","13,496","14,429","9,889","4,760","2,690"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,1999,"3,460","3,528","9,552","5,377","13,405","5,599","12,861","18,088","17,407","12,001","5,419","3,451"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,1998,"3,392","3,493","6,498","10,034","15,219","13,547","11,476","14,246","15,300","11,741","4,607","3,414"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,1997,"3,076","3,286","7,724","10,201","14,844","14,961","15,047","15,421","15,937","11,329","4,860","3,920"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,1996,"3,100","4,251","6,970","11,595","15,560","14,635","14,643","14,637","15,897","10,682","4,764","3,226"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,1995,"2,373","3,496","6,263","10,803","15,250","15,399","15,321","15,421","15,945","12,183","5,591","3,716"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,1994,"3,458","3,618","6,844","9,329","13,970","12,244","10,732","13,098","14,128","10,436","3,000","3,320"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,1993,"2,042","2,481","5,083","8,154","17,479","10,163","15,457","13,693","14,810","10,001","3,527","1,317"
TRAFFIC COUNT ON US 24 EAST/WEST effective 2010,1992,992,"1,800","3,625","10,197","12,097","12,330","13,506","12,780","13,000","9,925","3,405","2,390"

