Name,Textbox3
Olympic NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
Traffic Count at DOSEWALLIPS,2012,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2011,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2010,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2009,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2008,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2007,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2006,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2005,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2004,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2003,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2002,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at DOSEWALLIPS,2001,0,0,0,0,278,445,732,393,257,65,0,0
Traffic Count at DOSEWALLIPS,2000,0,0,0,0,78,279,332,391,177,0,0,0
Traffic Count at DOSEWALLIPS,1999,0,0,0,0,0,90,292,359,269,65,0,0
Traffic Count at DOSEWALLIPS,1998,0,0,0,0,96,287,475,449,352,0,0,0
Traffic Count at DOSEWALLIPS,1997,0,0,0,0,218,257,463,517,237,73,0,0
Traffic Count at DOSEWALLIPS,1996,0,0,0,38,181,281,520,432,259,54,0,0
Traffic Count at DOSEWALLIPS,1995,0,0,0,0,120,409,738,474,298,173,0,0
Traffic Count at DOSEWALLIPS,1994,0,0,0,0,59,362,431,528,186,164,0,0
Traffic Count at DOSEWALLIPS,1993,0,0,0,0,174,415,397,344,629,196,0,0

