Name,Textbox3
Great Basin NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TRAFFIC COUNT AT WHEELER PEAK,2005,0,0,0,0,"1,153","1,904","3,055","2,317","2,129","1,102",376,0
TRAFFIC COUNT AT WHEELER PEAK,2004,186,135,411,661,"1,499","2,249","2,916","2,562","2,146",913,0,0
TRAFFIC COUNT AT WHEELER PEAK,2003,0,0,0,278,"1,373","2,582","3,028","3,224","1,665","1,428",83,86
TRAFFIC COUNT AT WHEELER PEAK,2002,0,0,0,439,"1,446","2,667","3,251","2,878","2,232",982,121,90
TRAFFIC COUNT AT WHEELER PEAK,2001,0,0,0,0,"1,455","2,441","3,042","2,857","2,395","1,259",118,0
TRAFFIC COUNT AT WHEELER PEAK,2000,0,0,0,369,"1,652","2,712","3,366","2,347","1,394","1,002",0,0
TRAFFIC COUNT AT WHEELER PEAK,1999,0,0,0,179,"1,345","2,436","3,666","3,070","1,951","1,355",241,0
TRAFFIC COUNT AT WHEELER PEAK,1998,0,0,0,0,922,"1,958","3,350","3,461","2,616",861,0,0
TRAFFIC COUNT AT WHEELER PEAK,1997,0,0,0,0,0,373,"3,104","2,531",0,599,106,0
TRAFFIC COUNT AT WHEELER PEAK,1996,0,0,0,0,"2,380","2,411","1,132","2,277",0,0,0,0
TRAFFIC COUNT AT WHEELER PEAK,1995,0,0,0,0,0,"1,174","3,586","3,393","5,056","1,521",315,0
TRAFFIC COUNT AT WHEELER PEAK,1994,0,0,0,27,"1,426","2,388","3,430","2,519","1,329",783,0,0
TRAFFIC COUNT AT WHEELER PEAK,1993,0,0,0,127,"1,498","1,603","3,753",762,0,0,0,0
TRAFFIC COUNT AT WHEELER PEAK,1992,0,0,0,639,"1,788","2,670","1,481","1,489","1,877","1,222",192,0

